,0,1,2,3,4,5
3607821407,3607821406,3607821411,,,,
3607821406,3607821407,3607821405,,,,
4315977100,3607821412,4315977099,,,,
3609572280,529399108,2801294153,,,,
2801294153,3609572280,2920748681,,,,
2920748681,2801294153,1168125995,,,,
1527750329,3634698618,1527750321,,,,
3634698421,3634698422,472469563,,,,
3635060685,3635087075,,,,,
3635087075,3635060685,,,,,
3635141705,3635141714,4978863385,4978863389,,,
2977861394,529603753,2978833988,,,,
2978833957,529916099,516432821,,,,
665298955,665298958,1128052783,,,,
3750780223,3183470310,3183470334,736470287,,,
3183470318,3183470320,3183470309,3750780201,,,
3750780213,3750780215,3183470328,,,,
3750780215,3750780213,3183470331,,,,
3183470306,3183470309,3183470302,3183470311,,,
3183466835,3183470270,3789394907,,,,
3797366681,735216167,3797366683,,,,
1921616638,1823814138,3877007157,,,,
5017576608,4874934879,3206610401,,,,
729748425,1126135533,3049349902,,,,
3049349902,729748425,2732114561,,,,
2732114561,3922059760,3049349902,,,,
1184218510,753632056,753688471,,,,
3929270282,753688471,700030282,,,,
753688471,3929270282,1184218510,,,,
753688541,3929317202,4720048660,,,,
3929317202,753688541,540240876,,,,
1183227803,540240876,540240975,,,,
529603758,528226148,529603757,,,,
739654398,739654292,,,,,
3277378267,1446835663,4693212489,1446810369,,,
1446835663,3277378267,3938239745,,,,
3277378266,3938239745,735216156,1446835667,,,
3938239745,3277378266,1446835663,,,,
540240860,753631826,787970585,,,,
4518079402,3948746469,3948746546,,,,
3948746469,4518079402,4518079407,,,,
3948746523,3948746532,5076543435,,,,
3948746532,3948746523,1671548446,,,,
5076543435,3948746523,3948746508,,,,
2318099472,279197994,2937875624,,,,
2937875624,512545527,2318099472,,,,
3966506126,517712368,507412132,,,,
3789394907,3183466835,2926440641,,,,
4031619097,3206610517,4031618854,4031619109,,,
3581415450,4324773173,5017576607,,,,
3206610372,4031618811,3206610248,,,,
4045382728,1127673884,,,,,
4045505857,1495212786,,,,,
1489541766,1489541561,,,,,
1178987910,1178988081,1178987965,1178988122,,,
4045729254,1607357552,,,,,
1995381669,1995381677,,,,,
1462813610,1462813645,1462813560,,,,
1462813645,1462813610,1415712770,,,,
700944194,28818120,28818119,,,,
2943465396,671235952,1415941007,,,,
1168125564,4108193760,,,,,
4108193730,3261517431,2920748699,,,,
3261517431,4108193730,4108193735,,,,
4108193735,3261517431,2920748759,,,,
2920748759,2920748762,4108193735,,,,
539553170,539553174,539374018,,,,
539553174,539553170,531236144,,,,
1868219773,2418679857,539374018,,,,
1495232647,1495213143,4127397724,,,,
922370204,922370162,,,,,
922370162,922370204,,,,,
4144121434,3206609939,529931777,,,,
3206610168,3206610163,3206610181,5017576609,,,
3206610174,3206610139,4031618676,3206610167,,,
3206610235,4874934879,4283433059,,,,
3206609867,4149835394,3206609906,3206609683,,,
689190782,3055138101,,,,,
3055138100,3055138101,,,,,
3206609711,3206609683,3206609754,,,,
4172713716,2920748696,2920748682,,,,
282539345,514755980,446215608,1121917614,4177650638,,
2936589964,282868881,2984069359,,,,
2984069359,492750201,2936589964,,,,
4177650638,282539345,282539339,,,,
528159362,528159387,4180440766,,,,
4197068772,705420064,4197067308,4197067308,,,
4197067308,4197068772,1270087100,4197068772,4197068776,,
1270087100,4197067308,,,,,
4197068776,4197067308,,,,,
3206610091,4203255979,3206610106,,,,
3206610145,3206610106,3206610157,,,,
1496999973,550130527,610414878,,,,
4223468200,4223468218,,,,,
4223468218,4223468200,4223468201,4223468219,,,
4223468201,4223468218,,,,,
4223468219,4223468218,4223468224,4223468226,,,
4223468224,4223468219,4223468223,4223468225,,,
4223468223,4223468224,,,,,
4223468225,4223468224,,,,,
4223468226,4223468219,,,,,
4223622380,4223623892,4223623901,,,,
4223623892,4223622380,,,,,
4223623901,4223622380,,,,,
4227857032,1343124364,1343124347,,,,
1343124347,4227857032,1466717424,,,,
608368762,514737851,3067162915,,,,
3785697661,2537832817,736470214,,,,
4267709019,618744436,4267709020,,,,
618744436,4267709019,,,,,
5076952971,3206610405,3581415451,,,,
3581415452,3206610419,3206610465,,,,
3206610419,3581415452,3206610403,,,,
5076952972,3206610528,3206610470,,,,
539376642,4289414675,1320827671,4314606756,,,
4289414680,4289414675,1320827671,4289414676,,,
1320827671,4289414680,539376642,,,,
4289414676,4289414680,1320827519,,,,
1193253061,1193255030,5413970324,5413971742,,,
5413970324,1193253061,1193253181,5413970325,,,
4314606756,4314606757,539376642,,,,
4315977099,4315977100,836818354,,,,
3206610058,3206609962,3206610097,,,,
1178987905,506985922,,,,,
1178987983,1178987926,,,,,
4339129772,255903804,4339129774,,,,
2885685558,581942017,,,,,
4283433059,3206610235,3206610196,,,,
565591345,4348061970,572123522,,,,
550141431,4348059681,4348059677,,,,
3206610167,3206610157,3206610174,,,,
3206610097,3206610058,,,,,
4882240712,4396671120,3206610403,4882240713,,,
3581415451,3206610454,5076952971,,,,
4397711640,4397711873,,,,,
4397711873,4397711640,4397711903,,,,
1812149190,4415739319,,,,,
4415739319,1812149190,4415739315,,,,
567102620,566301980,,,,,
548296721,4467130481,,,,,
3750780201,3183470318,3183470325,,,,
4498349042,718911044,4498349041,,,,
4518079407,5076543434,3948746469,,,,
5076543434,4518079407,691853932,1440285566,,,
4522156043,1178987970,,,,,
4527723020,4527723031,,,,,
4527723031,4527723020,4527723032,4527723044,,,
4527723032,4527723031,4527723737,4527790026,,,
4527723737,4527723032,,,,,
4527790031,4527790026,4527790033,,,,
1470547624,1470547625,,,,,
1126135585,1126135582,,,,,
1100426082,1100426035,1100426032,,,,
1100426035,1100426082,,,,,
1100426032,1100426082,,,,,
1178987981,4555267417,,,,,
4556977880,1178988003,,,,,
1178988122,1178988081,1178987932,1178987910,,,
1178987932,4556978241,1178988122,,,,
5061613462,4612503473,4612503459,5061613449,,,
4612503459,5061613462,,,,,
1495233239,1495233243,,,,,
1495233341,1495233334,,,,,
4621803605,4621803598,,,,,
4621868337,4621868336,1100426111,,,,
1197336265,1197336657,,,,,
4527790033,4527790031,,,,,
4693212489,3277378267,735216166,,,,
529931941,4693212501,3948791700,,,,
3948746508,664045465,5076543435,,,,
4763618872,3206610618,472469543,,,,
4772518013,1515177030,4772518011,4772518018,,,
4772518011,4772518013,4772518010,4772518012,,,
4772518010,4772518011,,,,,
4772518012,4772518011,,,,,
4772518018,4772518013,1515177030,,,,
4839781618,4839781615,,,,,
4861455175,4861455173,,,,,
1727516078,4924288392,,,,,
4978863385,3635141705,4978863386,4978863395,,,
4978863386,4978863385,,,,,
4978863389,3635141705,4978863390,4978863392,4978863393,,
4978863390,4978863389,4978864632,4978863394,4978864633,,
4978864632,4978863390,4978863391,4978863404,,,
4978863391,4978864632,,,,,
4978863392,4978863389,,,,,
4978863393,4978863389,,,,,
4978863394,4978863390,,,,,
4978864633,4978863390,4978863395,4978864634,,,
4978863395,4978864633,4978863385,4978863397,,,
4978863397,4978863395,4978863401,4978863401,,,
4978863401,4978863397,4978863397,4978863404,,,
4978863404,4978863401,4978864632,,,,
4978864634,4978864633,,,,,
4978880201,4978880206,,,,,
4978880206,4978880201,,,,,
4978884906,1397397273,4978884907,4978884917,,,
4978884907,4978884906,4978884910,4978884914,,,
4978884910,4978884907,,,,,
4978884914,4978884907,,,,,
4978884917,4978884906,4978884918,4978884919,,,
4978884918,4978884917,,,,,
4978884919,4978884917,,,,,
4991756790,4991756789,,,,,
4994832126,4994832128,,,,,
4994832128,4994832126,4994832129,4994832130,,,
4994832129,4994832128,,,,,
4994832130,4994832128,,,,,
4996968512,1482115461,,,,,
256219067,583846977,5000789721,,,,
1731751925,5025668092,,,,,
5025668092,1731751925,5025668098,,,,
5025668098,5025668092,,,,,
5061613449,5061613462,5061613444,5061613439,,,
1133819644,1133819580,,,,,
5076543436,3948791700,,,,,
4031618676,3206610174,5111869922,,,,
3206610544,5076952974,4396689191,,,,
1427886109,1427886094,,,,,
5151130706,5151130705,,,,,
5183942633,5183942627,,,,,
5061613439,5061613449,,,,,
1126151686,3206610580,,,,,
5354217974,1193254355,,,,,
1193252756,1193254726,,,,,
5354225700,1193252062,,,,,
1193251675,5354241033,,,,,
5354244117,5354241033,,,,,
5360305233,5360305230,,,,,
5360554220,5360555821,,,,,
5360555821,5360554220,,,,,
5360559146,5360559147,,,,,
5360559147,5360559146,,,,,
5360643520,5360644121,,,,,
5360644121,5360643520,,,,,
5363297899,1515175879,,,,,
5413970325,5413970324,,,,,
5413971742,1193253061,,,,,
5440926307,5440926306,,,,,
1772281271,3577396007,,,,,
3577396007,1772281271,,,,,
729773818,5455391203,725152143,729773929,,,
729773929,729773818,,,,,
